var,lead,season_year,season,p_abaixo,p_normal,p_acima,obs_cat
temperatura,12,1992,OND,0.2964,0.4169,0.2867,0
temperatura,12,1993,OND,0.3287,0.4108,0.2606,2
temperatura,12,1994,OND,0.3678,0.3442,0.2880,2
temperatura,12,1995,OND,0.3748,0.3439,0.2813,0
temperatura,12,1996,OND,0.3595,0.3182,0.3223,1
temperatura,12,1997,OND,0.2990,0.3862,0.3149,2
temperatura,12,1998,OND,0.3293,0.3929,0.2779,0
temperatura,12,1999,OND,0.3129,0.3256,0.3616,0
temperatura,12,2000,OND,0.3777,0.3086,0.3137,2
temperatura,12,2001,OND,0.3479,0.3087,0.3434,1
temperatura,12,2002,OND,0.3378,0.3310,0.3313,2
temperatura,12,2003,OND,0.3360,0.3276,0.3364,1
temperatura,12,2004,OND,0.3279,0.3318,0.3403,0
temperatura,12,2005,OND,0.3180,0.3473,0.3346,1
temperatura,12,2006,OND,0.3022,0.3336,0.3642,1
temperatura,12,2007,OND,0.3514,0.3391,0.3095,2
temperatura,12,2008,OND,0.3391,0.2881,0.3728,0
temperatura,12,2009,OND,0.3456,0.3122,0.3422,2
temperatura,12,2010,OND,0.2918,0.3486,0.3596,0
temperatura,12,2011,OND,0.3097,0.2775,0.4128,0
temperatura,12,2012,OND,0.3504,0.3186,0.3309,2
temperatura,12,2013,OND,0.3389,0.3002,0.3609,1
temperatura,12,2014,OND,0.2903,0.3622,0.3475,2
temperatura,12,2015,OND,0.2882,0.3435,0.3683,2
temperatura,12,2016,OND,0.3212,0.3134,0.3654,1
temperatura,12,2017,OND,0.2821,0.2901,0.4277,1
temperatura,12,2018,OND,0.3154,0.2810,0.4037,1
temperatura,12,2019,OND,0.3336,0.3191,0.3474,2
temperatura,12,2020,OND,0.3498,0.2494,0.4009,1
temperatura,12,2021,OND,0.2853,0.2734,0.4413,0
temperatura,12,2022,OND,0.2764,0.2673,0.4563,0
temperatura,12,2023,OND,0.2783,0.3061,0.4156,2
temperatura,12,2024,OND,0.3404,0.3556,0.3040,2
temperatura,12,2025,OND,0.2833,0.3367,0.3800,2
temperatura,12,1980,NDJ,0.3146,0.3820,0.3034,1
temperatura,12,1981,NDJ,0.2730,0.4914,0.2356,0
temperatura,12,1982,NDJ,0.3217,0.4062,0.2720,1
temperatura,12,1983,NDJ,0.2975,0.4151,0.2875,2
temperatura,12,1984,NDJ,0.3239,0.3573,0.3188,0
temperatura,12,1985,NDJ,0.3604,0.3352,0.3044,1
temperatura,12,1986,NDJ,0.3474,0.3031,0.3495,2
temperatura,12,1987,NDJ,0.3157,0.3535,0.3308,2
temperatura,12,1988,NDJ,0.2698,0.3970,0.3332,0
temperatura,12,1989,NDJ,0.3517,0.4055,0.2428,0
temperatura,12,1990,NDJ,0.3327,0.3468,0.3204,1
temperatura,12,1991,NDJ,0.3253,0.3259,0.3488,1
temperatura,12,1992,NDJ,0.2497,0.4656,0.2848,0
temperatura,12,1993,NDJ,0.3376,0.2813,0.3811,2
temperatura,12,1994,NDJ,0.3603,0.3496,0.2900,2
temperatura,12,1995,NDJ,0.3132,0.4126,0.2742,1
temperatura,12,1996,NDJ,0.3527,0.3037,0.3436,1
temperatura,12,1997,NDJ,0.3399,0.3925,0.2675,2
temperatura,12,1998,NDJ,0.3334,0.3672,0.2993,1
temperatura,12,1999,NDJ,0.3663,0.2929,0.3407,0
temperatura,12,2000,NDJ,0.3777,0.2826,0.3397,2
temperatura,12,2001,NDJ,0.3373,0.4000,0.2627,1
temperatura,12,2002,NDJ,0.3432,0.2424,0.4144,2
temperatura,12,2003,NDJ,0.2600,0.4910,0.2490,0
temperatura,12,2004,NDJ,0.3354,0.3498,0.3148,0
temperatura,12,2005,NDJ,0.3161,0.3367,0.3472,0
temperatura,12,2006,NDJ,0.3442,0.3111,0.3446,1
temperatura,12,2007,NDJ,0.3021,0.3327,0.3652,0
temperatura,12,2008,NDJ,0.3699,0.3325,0.2976,0
temperatura,12,2009,NDJ,0.3583,0.2401,0.4016,2
temperatura,12,2010,NDJ,0.3340,0.3407,0.3253,1
temperatura,12,2011,NDJ,0.3458,0.2349,0.4193,0
temperatura,12,2012,NDJ,0.3751,0.3235,0.3015,1
temperatura,12,2013,NDJ,0.3435,0.3360,0.3205,2
temperatura,12,2014,NDJ,0.3510,0.3331,0.3159,2
temperatura,12,2015,NDJ,0.3415,0.3290,0.3295,2
temperatura,12,2016,NDJ,0.3108,0.2279,0.4613,1
temperatura,12,2017,NDJ,0.3471,0.2725,0.3804,0
temperatura,12,2018,NDJ,0.3723,0.2630,0.3646,2
temperatura,12,2019,NDJ,0.2721,0.2551,0.4727,0
temperatura,12,2020,NDJ,0.3992,0.2824,0.3184,1
temperatura,12,2021,NDJ,0.3366,0.2409,0.4226,0
temperatura,12,2022,NDJ,0.3235,0.2257,0.4508,0
temperatura,12,2023,NDJ,0.3881,0.2149,0.3969,2
temperatura,12,2024,NDJ,0.3715,0.3639,0.2646,2
temperatura,12,2025,NDJ,0.3820,0.2718,0.3462,2
temperatura,12,1980,DJF,0.3393,0.4108,0.2499,1
temperatura,12,1981,DJF,0.3145,0.4397,0.2458,0
temperatura,12,1982,DJF,0.3149,0.4284,0.2567,0
temperatura,12,1983,DJF,0.2979,0.5035,0.1986,2
temperatura,12,1984,DJF,0.3440,0.3952,0.2608,0
temperatura,12,1985,DJF,0.3552,0.4205,0.2244,1
temperatura,12,1986,DJF,0.3478,0.3725,0.2797,1
temperatura,12,1987,DJF,0.3354,0.3478,0.3167,1
temperatura,12,1988,DJF,0.3012,0.3770,0.3217,1
temperatura,12,1989,DJF,0.3851,0.3834,0.2316,1
temperatura,12,1990,DJF,0.3448,0.3724,0.2828,0
temperatura,12,1991,DJF,0.3348,0.3789,0.2862,1
temperatura,12,1992,DJF,0.2718,0.4222,0.3060,0
temperatura,12,1993,DJF,0.4303,0.2574,0.3123,1
temperatura,12,1994,DJF,0.3230,0.3934,0.2836,2
temperatura,12,1995,DJF,0.3244,0.3363,0.3393,1
temperatura,12,1996,DJF,0.3766,0.3273,0.2961,1
temperatura,12,1997,DJF,0.3937,0.3494,0.2569,2
temperatura,12,1998,DJF,0.2748,0.3451,0.3801,1
temperatura,12,1999,DJF,0.3906,0.3133,0.2961,0
temperatura,12,2000,DJF,0.3783,0.3140,0.3076,2
temperatura,12,2001,DJF,0.3536,0.3621,0.2843,0
temperatura,12,2002,DJF,0.3566,0.2852,0.3582,2
temperatura,12,2003,DJF,0.2849,0.3622,0.3529,0
temperatura,12,2004,DJF,0.3001,0.3883,0.3116,0
temperatura,12,2005,DJF,0.3285,0.3290,0.3425,1
temperatura,12,2006,DJF,0.3904,0.3021,0.3075,1
temperatura,12,2007,DJF,0.2774,0.3052,0.4174,0
temperatura,12,2008,DJF,0.3787,0.3019,0.3195,0
temperatura,12,2009,DJF,0.3416,0.2751,0.3833,2
temperatura,12,2010,DJF,0.3087,0.3259,0.3654,2
temperatura,12,2011,DJF,0.3800,0.2772,0.3428,0
temperatura,12,2012,DJF,0.3830,0.2671,0.3499,2
temperatura,12,2013,DJF,0.3619,0.3206,0.3175,2
temperatura,12,2014,DJF,0.3551,0.2761,0.3689,2
temperatura,12,2015,DJF,0.3392,0.2520,0.4088,2
temperatura,12,2016,DJF,0.2724,0.2716,0.4560,2
temperatura,12,2017,DJF,0.3325,0.3202,0.3474,0
temperatura,12,2018,DJF,0.3491,0.2620,0.3889,2
temperatura,12,2019,DJF,0.2490,0.2620,0.4891,0
temperatura,12,2020,DJF,0.3134,0.2828,0.4039,1
temperatura,12,2021,DJF,0.3331,0.2278,0.4391,0
temperatura,12,2022,DJF,0.3208,0.2352,0.4441,0
temperatura,12,2023,DJF,0.3368,0.2232,0.4399,2
temperatura,12,2024,DJF,0.2578,0.2603,0.4819,2
temperatura,12,2025,DJF,0.3452,0.2491,0.4057,2
temperatura,24,1982,JFM,0.3522,0.3658,0.2821,0
temperatura,24,1983,JFM,0.3215,0.3716,0.3069,0
temperatura,24,1984,JFM,0.3268,0.3817,0.2915,2
temperatura,24,1985,JFM,0.3919,0.3724,0.2357,0
temperatura,24,1986,JFM,0.3171,0.3084,0.3744,1
temperatura,24,1987,JFM,0.3233,0.2771,0.3996,1
temperatura,24,1988,JFM,0.3067,0.3501,0.3432,1
temperatura,24,1989,JFM,0.3574,0.3681,0.2745,1
temperatura,24,1990,JFM,0.3798,0.3748,0.2454,2
temperatura,24,1991,JFM,0.2558,0.3308,0.4135,0
temperatura,24,1992,JFM,0.3276,0.3611,0.3113,1
temperatura,24,1993,JFM,0.3492,0.3499,0.3009,1
temperatura,24,1994,JFM,0.4108,0.3343,0.2549,1
temperatura,24,1995,JFM,0.3373,0.3428,0.3198,2
temperatura,24,1996,JFM,0.3237,0.3616,0.3148,2
temperatura,24,1997,JFM,0.3540,0.3708,0.2753,0
temperatura,24,1998,JFM,0.3002,0.3416,0.3582,2
temperatura,24,1999,JFM,0.3136,0.3122,0.3742,1
temperatura,24,2000,JFM,0.4162,0.3535,0.2303,0
temperatura,24,2001,JFM,0.2621,0.3357,0.4022,2
temperatura,24,2002,JFM,0.2695,0.2979,0.4327,1
temperatura,24,2003,JFM,0.3405,0.2853,0.3742,2
temperatura,24,2004,JFM,0.2869,0.3575,0.3556,0
temperatura,24,2005,JFM,0.3583,0.3365,0.3052,0
temperatura,24,2006,JFM,0.3733,0.3100,0.3167,2
temperatura,24,2007,JFM,0.3682,0.3130,0.3188,2
temperatura,24,2008,JFM,0.3137,0.3011,0.3852,0
temperatura,24,2009,JFM,0.3858,0.3219,0.2923,1
temperatura,24,2010,JFM,0.2890,0.3108,0.4002,2
temperatura,24,2011,JFM,0.3001,0.3310,0.3689,2
temperatura,24,2012,JFM,0.3854,0.3116,0.3030,0
temperatura,24,2013,JFM,0.2550,0.2898,0.4552,0
temperatura,24,2014,JFM,0.3069,0.3562,0.3370,2
temperatura,24,2015,JFM,0.3771,0.2854,0.3375,2
temperatura,24,2016,JFM,0.3537,0.3043,0.3420,2
temperatura,24,2017,JFM,0.3485,0.3260,0.3255,1
temperatura,24,2018,JFM,0.3484,0.3827,0.2690,0
temperatura,24,2019,JFM,0.3664,0.2660,0.3676,2
temperatura,24,2020,JFM,0.2771,0.3137,0.4093,0
temperatura,24,2021,JFM,0.3879,0.2847,0.3273,1
temperatura,24,2022,JFM,0.3334,0.2693,0.3973,0
temperatura,24,2023,JFM,0.2590,0.3188,0.4222,0
temperatura,24,2024,JFM,0.2842,0.2693,0.4464,1
temperatura,24,2025,JFM,0.2878,0.3511,0.3611,2
temperatura,24,2026,JFM,0.5222,0.1943,0.2835,1
temperatura,24,1982,FMA,0.2750,0.4810,0.2440,0
temperatura,24,1983,FMA,0.2866,0.4534,0.2600,1
temperatura,24,1984,FMA,0.3452,0.3734,0.2814,2
temperatura,24,1985,FMA,0.2387,0.5710,0.1903,2
temperatura,24,1986,FMA,0.2981,0.3594,0.3425,2
temperatura,24,1987,FMA,0.2603,0.3379,0.4018,1
temperatura,24,1988,FMA,0.2858,0.3600,0.3542,0
temperatura,24,1989,FMA,0.3178,0.4080,0.2742,1
temperatura,24,1990,FMA,0.3573,0.3234,0.3193,2
temperatura,24,1991,FMA,0.2981,0.3010,0.4009,0
temperatura,24,1992,FMA,0.3087,0.3990,0.2922,1
temperatura,24,1993,FMA,0.3285,0.3763,0.2952,1
temperatura,24,1994,FMA,0.2908,0.4734,0.2359,1
temperatura,24,1995,FMA,0.3036,0.4290,0.2675,0
temperatura,24,1996,FMA,0.3411,0.2839,0.3750,1
temperatura,24,1997,FMA,0.3706,0.2994,0.3300,0
temperatura,24,1998,FMA,0.3371,0.3140,0.3489,2
temperatura,24,1999,FMA,0.3151,0.3873,0.2977,1
temperatura,24,2000,FMA,0.3538,0.3553,0.2908,0
temperatura,24,2001,FMA,0.3239,0.3011,0.3750,2
temperatura,24,2002,FMA,0.3357,0.2643,0.4000,2
temperatura,24,2003,FMA,0.2928,0.4091,0.2981,2
temperatura,24,2004,FMA,0.3472,0.2960,0.3568,0
temperatura,24,2005,FMA,0.3365,0.3035,0.3600,1
temperatura,24,2006,FMA,0.3557,0.3294,0.3149,1
temperatura,24,2007,FMA,0.3216,0.3347,0.3437,2
temperatura,24,2008,FMA,0.2771,0.3807,0.3421,0
temperatura,24,2009,FMA,0.3872,0.3030,0.3098,1
temperatura,24,2010,FMA,0.3529,0.2535,0.3936,2
temperatura,24,2011,FMA,0.3590,0.2482,0.3927,1
temperatura,24,2012,FMA,0.3872,0.3092,0.3037,2
temperatura,24,2013,FMA,0.3159,0.2772,0.4069,0
temperatura,24,2014,FMA,0.3896,0.3342,0.2762,2
temperatura,24,2015,FMA,0.3741,0.2909,0.3350,1
temperatura,24,2016,FMA,0.3505,0.3392,0.3103,2
temperatura,24,2017,FMA,0.3320,0.2798,0.3882,0
temperatura,24,2018,FMA,0.3417,0.2862,0.3720,0
temperatura,24,2019,FMA,0.3377,0.2816,0.3807,1
temperatura,24,2020,FMA,0.3428,0.2601,0.3971,0
temperatura,24,2021,FMA,0.3688,0.2790,0.3522,0
temperatura,24,2022,FMA,0.2798,0.2859,0.4343,0
temperatura,24,2023,FMA,0.3552,0.2663,0.3785,0
temperatura,24,2024,FMA,0.3668,0.2429,0.3903,2
temperatura,24,2025,FMA,0.3940,0.2174,0.3886,2
temperatura,24,2026,FMA,0.5805,0.1806,0.2390,2
temperatura,24,1981,MAM,0.3271,0.3784,0.2945,0
temperatura,24,1982,MAM,0.2018,0.5524,0.2457,0
temperatura,24,1983,MAM,0.2888,0.4329,0.2784,1
temperatura,24,1984,MAM,0.3354,0.3689,0.2957,2
temperatura,24,1985,MAM,0.2174,0.5208,0.2618,1
temperatura,24,1986,MAM,0.2724,0.4026,0.3250,2
temperatura,24,1987,MAM,0.2659,0.3651,0.3690,1
temperatura,24,1988,MAM,0.2677,0.3905,0.3418,1
temperatura,24,1989,MAM,0.2658,0.4540,0.2802,1
temperatura,24,1990,MAM,0.2929,0.3847,0.3224,2
temperatura,24,1991,MAM,0.3033,0.3051,0.3916,0
temperatura,24,1992,MAM,0.3123,0.3797,0.3080,2
temperatura,24,1993,MAM,0.3145,0.3674,0.3182,2
temperatura,24,1994,MAM,0.2336,0.5252,0.2412,1
temperatura,24,1995,MAM,0.2742,0.4413,0.2845,1
temperatura,24,1996,MAM,0.3643,0.2995,0.3363,1
temperatura,24,1997,MAM,0.3408,0.3094,0.3498,0
temperatura,24,1998,MAM,0.3265,0.3109,0.3625,1
temperatura,24,1999,MAM,0.3473,0.3528,0.2999,0
temperatura,24,2000,MAM,0.3259,0.3267,0.3474,0
temperatura,24,2001,MAM,0.3626,0.2828,0.3546,2
temperatura,24,2002,MAM,0.3728,0.2679,0.3592,2
temperatura,24,2003,MAM,0.3051,0.3492,0.3457,1
temperatura,24,2004,MAM,0.3265,0.3480,0.3255,0
temperatura,24,2005,MAM,0.2966,0.3898,0.3136,2
temperatura,24,2006,MAM,0.3367,0.3363,0.3269,0
temperatura,24,2007,MAM,0.3247,0.3786,0.2967,2
temperatura,24,2008,MAM,0.3101,0.3309,0.3590,0
temperatura,24,2009,MAM,0.3514,0.3177,0.3309,1
temperatura,24,2010,MAM,0.4021,0.2102,0.3877,1
temperatura,24,2011,MAM,0.3685,0.2554,0.3761,0
temperatura,24,2012,MAM,0.3502,0.2712,0.3786,1
temperatura,24,2013,MAM,0.3424,0.2490,0.4085,0
temperatura,24,2014,MAM,0.4031,0.2978,0.2991,2
temperatura,24,2015,MAM,0.3957,0.2510,0.3533,1
temperatura,24,2016,MAM,0.3516,0.3209,0.3275,2
temperatura,24,2017,MAM,0.3299,0.3135,0.3566,0
temperatura,24,2018,MAM,0.4700,0.1923,0.3377,1
temperatura,24,2019,MAM,0.3650,0.3103,0.3247,2
temperatura,24,2020,MAM,0.3704,0.2596,0.3700,0
temperatura,24,2021,MAM,0.3448,0.2673,0.3879,0
temperatura,24,2022,MAM,0.3246,0.2692,0.4062,0
temperatura,24,2023,MAM,0.3999,0.2404,0.3597,0
temperatura,24,2024,MAM,0.4100,0.2518,0.3382,2
temperatura,24,2025,MAM,0.4427,0.2305,0.3268,2
temperatura,24,2026,MAM,0.5048,0.2421,0.2531,2
temperatura,24,1981,AMJ,0.2745,0.3201,0.4054,0
temperatura,24,1982,AMJ,0.3579,0.3661,0.2760,0
temperatura,24,1983,AMJ,0.4666,0.2715,0.2619,2
temperatura,24,1984,AMJ,0.3529,0.2628,0.3843,2
temperatura,24,1985,AMJ,0.2206,0.5692,0.2102,0
temperatura,24,1986,AMJ,0.3520,0.3255,0.3225,2
temperatura,24,1987,AMJ,0.3286,0.2945,0.3769,1
temperatura,24,1988,AMJ,0.3316,0.3412,0.3272,0
temperatura,24,1989,AMJ,0.3856,0.3290,0.2854,1
temperatura,24,1990,AMJ,0.3322,0.3268,0.3410,1
temperatura,24,1991,AMJ,0.3217,0.2988,0.3795,2
temperatura,24,1992,AMJ,0.3430,0.3727,0.2843,2
temperatura,24,1993,AMJ,0.3763,0.2917,0.3320,1
temperatura,24,1994,AMJ,0.4363,0.3491,0.2146,1
temperatura,24,1995,AMJ,0.3535,0.3324,0.3141,1
temperatura,24,1996,AMJ,0.3078,0.2981,0.3942,0
temperatura,24,1997,AMJ,0.2928,0.3732,0.3340,0
temperatura,24,1998,AMJ,0.3295,0.3055,0.3650,1
temperatura,24,1999,AMJ,0.3517,0.2772,0.3711,0
temperatura,24,2000,AMJ,0.3354,0.3873,0.2774,2
temperatura,24,2001,AMJ,0.3152,0.2552,0.4296,2
temperatura,24,2002,AMJ,0.3251,0.2571,0.4178,2
temperatura,24,2003,AMJ,0.3527,0.2985,0.3488,2
temperatura,24,2004,AMJ,0.3478,0.3419,0.3103,1
temperatura,24,2005,AMJ,0.3463,0.3621,0.2915,2
temperatura,24,2006,AMJ,0.3704,0.3110,0.3185,0
temperatura,24,2007,AMJ,0.3092,0.4065,0.2843,2
temperatura,24,2008,AMJ,0.3310,0.3233,0.3458,0
temperatura,24,2009,AMJ,0.3797,0.2952,0.3250,0
temperatura,24,2010,AMJ,0.2977,0.2767,0.4256,0
temperatura,24,2011,AMJ,0.3234,0.2822,0.3944,0
temperatura,24,2012,AMJ,0.3824,0.2986,0.3190,1
temperatura,24,2013,AMJ,0.3474,0.2469,0.4056,1
temperatura,24,2014,AMJ,0.3661,0.3078,0.3261,2
temperatura,24,2015,AMJ,0.3125,0.3030,0.3846,1
temperatura,24,2016,AMJ,0.3276,0.3343,0.3381,1
temperatura,24,2017,AMJ,0.3091,0.3737,0.3172,1
temperatura,24,2018,AMJ,0.3303,0.3752,0.2945,1
temperatura,24,2019,AMJ,0.3705,0.2951,0.3343,2
temperatura,24,2020,AMJ,0.3551,0.2964,0.3485,0
temperatura,24,2021,AMJ,0.3089,0.3687,0.3224,0
temperatura,24,2022,AMJ,0.3013,0.3898,0.3089,0
temperatura,24,2023,AMJ,0.3081,0.2560,0.4359,0
temperatura,24,2024,AMJ,0.3142,0.3235,0.3623,2
temperatura,24,2025,AMJ,0.3981,0.3116,0.2903,2
temperatura,24,1981,MJJ,0.3065,0.3765,0.3170,0
temperatura,24,1982,MJJ,0.4427,0.2506,0.3067,1
temperatura,24,1983,MJJ,0.3760,0.2967,0.3273,2
temperatura,24,1984,MJJ,0.3823,0.2973,0.3204,2
temperatura,24,1985,MJJ,0.3422,0.3731,0.2847,0
temperatura,24,1986,MJJ,0.3638,0.3633,0.2728,2
temperatura,24,1987,MJJ,0.3301,0.3413,0.3286,1
temperatura,24,1988,MJJ,0.3306,0.3696,0.2998,0
temperatura,24,1989,MJJ,0.3720,0.3358,0.2922,0
temperatura,24,1990,MJJ,0.3034,0.4300,0.2665,0
temperatura,24,1991,MJJ,0.3178,0.3581,0.3241,1
temperatura,24,1992,MJJ,0.4061,0.3570,0.2369,2
temperatura,24,1993,MJJ,0.3819,0.2860,0.3321,1
temperatura,24,1994,MJJ,0.5100,0.1961,0.2939,1
temperatura,24,1995,MJJ,0.3797,0.3297,0.2906,2
temperatura,24,1996,MJJ,0.3244,0.2926,0.3831,0
temperatura,24,1997,MJJ,0.3726,0.3479,0.2795,1
temperatura,24,1998,MJJ,0.2972,0.4043,0.2985,0
temperatura,24,1999,MJJ,0.2810,0.2709,0.4481,0
temperatura,24,2000,MJJ,0.4102,0.2998,0.2900,1
temperatura,24,2001,MJJ,0.2823,0.3348,0.3828,1
temperatura,24,2002,MJJ,0.2881,0.3120,0.3999,2
temperatura,24,2003,MJJ,0.3238,0.3220,0.3542,2
temperatura,24,2004,MJJ,0.3351,0.3515,0.3134,0
temperatura,24,2005,MJJ,0.3406,0.3453,0.3140,2
temperatura,24,2006,MJJ,0.3314,0.2937,0.3749,1
temperatura,24,2007,MJJ,0.3550,0.3199,0.3251,1
temperatura,24,2008,MJJ,0.3004,0.3438,0.3558,0
temperatura,24,2009,MJJ,0.3116,0.2864,0.4020,0
temperatura,24,2010,MJJ,0.2963,0.3280,0.3757,1
temperatura,24,2011,MJJ,0.3197,0.3216,0.3587,0
temperatura,24,2012,MJJ,0.3529,0.3049,0.3422,1
temperatura,24,2013,MJJ,0.2974,0.3135,0.3891,1
temperatura,24,2014,MJJ,0.2975,0.3139,0.3886,2
temperatura,24,2015,MJJ,0.3068,0.3521,0.3411,2
temperatura,24,2016,MJJ,0.3250,0.3181,0.3569,0
temperatura,24,2017,MJJ,0.3349,0.3182,0.3469,0
temperatura,24,2018,MJJ,0.3853,0.3454,0.2693,2
temperatura,24,2019,MJJ,0.3275,0.2965,0.3761,2
temperatura,24,2020,MJJ,0.3077,0.3250,0.3673,2
temperatura,24,2021,MJJ,0.3297,0.3124,0.3579,0
temperatura,24,2022,MJJ,0.3374,0.3155,0.3471,1
temperatura,24,2023,MJJ,0.2783,0.2910,0.4307,1
temperatura,24,2024,MJJ,0.2707,0.3388,0.3905,2
temperatura,24,2025,MJJ,0.3393,0.3132,0.3475,2
temperatura,24,1981,JJA,0.2559,0.3708,0.3733,0
temperatura,24,1982,JJA,0.4538,0.3021,0.2441,2
temperatura,24,1983,JJA,0.3242,0.3559,0.3200,2
temperatura,24,1984,JJA,0.3818,0.3348,0.2834,1
temperatura,24,1985,JJA,0.4306,0.3311,0.2382,0
temperatura,24,1986,JJA,0.3121,0.3316,0.3563,1
temperatura,24,1987,JJA,0.2386,0.3352,0.4262,1
temperatura,24,1988,JJA,0.3482,0.3447,0.3072,0
temperatura,24,1989,JJA,0.5278,0.2616,0.2107,0
temperatura,24,1990,JJA,0.2364,0.3576,0.4060,0
temperatura,24,1991,JJA,0.1681,0.2391,0.5928,1
temperatura,24,1992,JJA,0.4466,0.2630,0.2904,1
temperatura,24,1993,JJA,0.5060,0.2843,0.2097,0
temperatura,24,1994,JJA,0.3251,0.3872,0.2877,0
temperatura,24,1995,JJA,0.3419,0.3548,0.3033,2
temperatura,24,1996,JJA,0.4532,0.3306,0.2162,0
temperatura,24,1997,JJA,0.3297,0.3458,0.3245,2
temperatura,24,1998,JJA,0.2757,0.3512,0.3731,2
temperatura,24,1999,JJA,0.4160,0.3077,0.2763,1
temperatura,24,2000,JJA,0.3606,0.3099,0.3295,1
temperatura,24,2001,JJA,0.2104,0.3517,0.4379,2
temperatura,24,2002,JJA,0.2368,0.3617,0.4016,2
temperatura,24,2003,JJA,0.3140,0.3492,0.3368,2
temperatura,24,2004,JJA,0.4246,0.2964,0.2790,0
temperatura,24,2005,JJA,0.3131,0.3352,0.3518,2
temperatura,24,2006,JJA,0.2573,0.3478,0.3950,2
temperatura,24,2007,JJA,0.3853,0.3130,0.3017,1
temperatura,24,2008,JJA,0.2571,0.3486,0.3942,2
temperatura,24,2009,JJA,0.3235,0.3653,0.3112,0
temperatura,24,2010,JJA,0.2677,0.3162,0.4160,1
temperatura,24,2011,JJA,0.4086,0.2926,0.2987,1
temperatura,24,2012,JJA,0.2625,0.3765,0.3610,2
temperatura,24,2013,JJA,0.2701,0.3332,0.3967,1
temperatura,24,2014,JJA,0.2522,0.3411,0.4067,2
temperatura,24,2015,JJA,0.2403,0.3343,0.4253,2
temperatura,24,2016,JJA,0.3150,0.3153,0.3698,0
temperatura,24,2017,JJA,0.4323,0.2810,0.2867,0
temperatura,24,2018,JJA,0.3128,0.2816,0.4056,1
temperatura,24,2019,JJA,0.3715,0.3238,0.3048,0
temperatura,24,2020,JJA,0.3481,0.3311,0.3208,2
temperatura,24,2021,JJA,0.4234,0.2927,0.2839,0
temperatura,24,2022,JJA,0.3317,0.3115,0.3568,0
temperatura,24,2023,JJA,0.2460,0.2974,0.4567,1
temperatura,24,2024,JJA,0.2245,0.3410,0.4345,2
temperatura,24,2025,JJA,0.5273,0.2346,0.2381,1
temperatura,24,1981,JAS,0.4505,0.2748,0.2747,0
temperatura,24,1982,JAS,0.4630,0.2867,0.2503,1
temperatura,24,1983,JAS,0.3975,0.3226,0.2799,0
temperatura,24,1984,JAS,0.3760,0.4179,0.2061,0
temperatura,24,1985,JAS,0.4557,0.3385,0.2058,1
temperatura,24,1986,JAS,0.4232,0.2594,0.3174,0
temperatura,24,1987,JAS,0.4313,0.2266,0.3421,1
temperatura,24,1988,JAS,0.3961,0.3089,0.2950,0
temperatura,24,1989,JAS,0.3660,0.4207,0.2133,0
temperatura,24,1990,JAS,0.3713,0.2341,0.3946,0
temperatura,24,1991,JAS,0.3238,0.2289,0.4473,0
temperatura,24,1992,JAS,0.3402,0.3608,0.2990,0
temperatura,24,1993,JAS,0.3741,0.3961,0.2298,0
temperatura,24,1994,JAS,0.3356,0.3479,0.3164,1
temperatura,24,1995,JAS,0.4084,0.3578,0.2339,2
temperatura,24,1996,JAS,0.3283,0.4507,0.2210,0
temperatura,24,1997,JAS,0.3857,0.2965,0.3178,2
temperatura,24,1998,JAS,0.3909,0.2532,0.3559,2
temperatura,24,1999,JAS,0.3523,0.4098,0.2379,1
temperatura,24,2000,JAS,0.3722,0.2750,0.3528,0
temperatura,24,2001,JAS,0.3539,0.2332,0.4129,1
temperatura,24,2002,JAS,0.3480,0.3000,0.3519,2
temperatura,24,2003,JAS,0.3412,0.3274,0.3313,1
temperatura,24,2004,JAS,0.3368,0.3700,0.2933,2
temperatura,24,2005,JAS,0.3301,0.3245,0.3454,2
temperatura,24,2006,JAS,0.3103,0.3602,0.3294,2
temperatura,24,2007,JAS,0.2820,0.3859,0.3322,2
temperatura,24,2008,JAS,0.3201,0.2941,0.3858,1
temperatura,24,2009,JAS,0.3001,0.3338,0.3661,1
temperatura,24,2010,JAS,0.3343,0.2836,0.3821,2
temperatura,24,2011,JAS,0.3104,0.3396,0.3500,1
temperatura,24,2012,JAS,0.3267,0.2707,0.4026,2
temperatura,24,2013,JAS,0.2791,0.3237,0.3972,0
temperatura,24,2014,JAS,0.2719,0.3786,0.3495,2
temperatura,24,2015,JAS,0.2562,0.2894,0.4545,2
temperatura,24,2016,JAS,0.2685,0.3193,0.4122,1
temperatura,24,2017,JAS,0.3076,0.3720,0.3204,1
temperatura,24,2018,JAS,0.2233,0.2653,0.5114,0
temperatura,24,2019,JAS,0.2670,0.3871,0.3459,0
temperatura,24,2020,JAS,0.2563,0.3486,0.3951,2
temperatura,24,2021,JAS,0.2952,0.3671,0.3377,1
temperatura,24,2022,JAS,0.2545,0.3296,0.4159,0
temperatura,24,2023,JAS,0.2538,0.2739,0.4723,2
temperatura,24,2024,JAS,0.2152,0.2646,0.5202,2
temperatura,24,2025,JAS,0.2739,0.3848,0.3413,1
temperatura,24,1981,ASO,0.5168,0.2417,0.2415,0
temperatura,24,1982,ASO,0.4626,0.2369,0.3005,1
temperatura,24,1983,ASO,0.3935,0.2808,0.3257,0
temperatura,24,1984,ASO,0.4581,0.2545,0.2874,0
temperatura,24,1985,ASO,0.5226,0.2383,0.2391,2
